File,Iteration,Duration_w_all_Columns,Num_op_w_all_columns,Number of error,Round,Rows-Column
7,17,334.93400299948917,0,0,17,102
6,18,279.15922700458395,0,0,18,102
7,18,269.5604599971375,0,0,18,102
6,19,321.2304699895867,0,0,19,102
7,19,297.6606809884288,0,0,19,102
6,0,359.8566919940822,0,0,0,103
7,0,342.5947060054568,0,0,0,103
6,1,284.0672359916425,0,0,1,103
7,1,263.4148609895419,0,0,1,103
6,2,242.63973100732983,0,0,2,103
7,2,228.53283800441204,0,0,2,103
6,3,248.9905229863325,0,0,3,103
7,3,235.02803600376865,0,0,3,103
6,4,295.3780019943224,0,0,4,103
7,4,267.6537189854571,0,0,4,103
6,5,343.54404499890734,0,0,5,103
7,5,327.4573040002906,0,0,5,103
6,6,265.9923089900076,0,0,6,103
7,6,248.77791200924548,0,0,6,103
6,7,232.094144999337,0,0,7,103
7,7,223.8241500017466,0,0,7,103
6,8,320.59687500350265,0,0,8,103
7,8,299.90834497948526,0,0,8,103
6,9,341.4744669917127,0,0,9,103
7,9,320.6688800023585,0,0,9,103
6,10,266.751092008235,0,0,10,103
7,10,250.1753020023898,0,0,10,103
6,11,273.5651889975088,0,0,11,103
7,11,260.28931500832186,0,0,11,103
6,12,444.8182499913855,0,0,12,103
7,12,366.243451997434,0,0,12,103
6,13,325.7737249964521,0,0,13,103
7,13,310.5376090043137,0,0,13,103
6,14,305.5635219930082,0,0,14,103
7,14,288.63059900595545,0,0,14,103
6,15,310.11438699442806,0,0,15,103
7,15,276.8997779990059,0,0,15,103
6,16,320.7600139949136,0,0,16,103
7,16,309.1421280200848,0,0,16,103
6,17,344.6902640130247,0,0,17,103
7,17,328.17648299533175,0,0,17,103
6,18,315.8283399884567,0,0,18,103
7,18,295.9482730198033,0,0,18,103
6,19,375.6022930083418,0,0,19,103
7,19,431.97381201707685,0,0,19,103
6,0,854.9286249904071,0,0,0,104
7,0,927.109767994807,0,0,0,104
6,1,397.85339399986697,0,0,1,104
7,1,414.5585520163877,0,0,1,104
6,2,627.3070839920365,0,0,2,104
7,2,599.2987879772045,0,0,2,104
6,3,491.4311740026278,0,0,3,104
7,3,476.879747996918,0,0,3,104
6,4,322.0955510123531,0,0,4,104
7,4,296.09207599514775,0,0,4,104
6,5,349.4350169980862,0,0,5,104
7,5,329.51195601208383,0,0,5,104
6,6,316.85938399596125,0,0,6,104
7,6,297.3708719937349,0,0,6,104
6,7,260.98301901083687,0,0,7,104
7,7,247.28742500064982,0,0,7,104
6,8,321.7917519814364,0,0,8,104
7,8,305.2572939982383,0,0,8,104
6,9,256.463961998179,0,0,9,104
7,9,240.58975099706004,0,0,9,104
6,10,335.66312999209913,0,0,10,104
7,10,291.0827860023346,0,0,10,104
6,11,297.57599701406434,0,0,11,104
7,11,288.7305009917327,0,0,11,104
6,12,377.9548399893429,0,0,12,104
7,12,359.72319301254174,0,0,12,104
6,13,345.25865799105304,0,0,13,104
7,13,324.83780099755677,0,0,13,104
6,14,260.32047101080025,0,0,14,104
7,14,313.71004601305685,0,0,14,104
6,15,1136.2357119814988,0,0,15,104
7,15,1084.071737018803,0,0,15,104
6,16,351.9076809798207,0,0,16,104
7,16,339.04984397622684,0,0,16,104
6,17,295.8756620009808,0,0,17,104
7,17,281.1268050086255,0,0,17,104
6,18,261.38080599685054,0,0,18,104
7,18,247.03575600142358,0,0,18,104
6,19,321.4519280004424,0,0,19,104
7,19,305.1268599897412,0,0,19,104
6,0,275.6927689983968,0,0,0,105
7,0,264.25740400145514,0,0,0,105
6,1,294.64038098649326,0,0,1,105
7,1,273.93759400365525,0,0,1,105
6,2,291.41475200958666,0,0,2,105
7,2,275.989997004217,0,0,2,105
6,3,277.4747069915975,0,0,3,105
7,3,263.8777009938167,0,0,3,105
6,4,295.34900599674074,0,0,4,105
7,4,283.8766359955116,0,0,4,105
6,5,296.8982479992519,0,0,5,105
7,5,282.46804099990186,0,0,5,105
6,6,337.67482500979895,0,0,6,105
7,6,317.60352800210967,0,0,6,105
6,7,259.7679789960239,0,0,7,105
7,7,244.1236609997759,0,0,7,105
6,8,292.74703200508156,0,0,8,105
7,8,285.4024830035087,0,0,8,105
6,9,252.97868600910078,0,0,9,105
7,9,239.2737370064424,0,0,9,105
6,10,253.04936499833275,0,0,10,105
7,10,237.41329400991162,0,0,10,105
6,11,297.24257998805115,0,0,11,105
7,11,283.3881440028563,0,0,11,105
6,12,316.70056598431984,0,0,12,105
7,12,301.9704879989149,0,0,12,105
6,13,271.09382999651643,0,0,13,105
7,13,265.10795400781717,0,0,13,105
6,14,278.3979179935159,0,0,14,105
7,14,265.86171299732086,0,0,14,105
6,15,411.98078101024294,0,0,15,105
7,15,392.34139597874673,0,0,15,105
6,16,467.0116489769498,0,0,16,105
7,16,441.5272680075759,0,0,16,105
6,17,411.0979150073035,0,0,17,105
7,17,395.9961190057584,0,0,17,105
6,18,384.00106198969297,0,0,18,105
7,18,355.602230999466,0,0,18,105
6,19,352.82756500237156,0,0,19,105
7,19,343.90259399833667,0,0,19,105
6,0,465.33510798644784,0,0,0,106
7,0,436.0712090042398,0,0,0,106
6,1,391.7402620222674,0,0,1,106
7,1,356.61717300172313,0,0,1,106
6,2,348.3238730004814,0,0,2,106
7,2,329.20120899188987,0,0,2,106
6,3,303.4517569885793,0,0,3,106
7,3,287.9276210064745,0,0,3,106
6,4,311.2131960115221,0,0,4,106
7,4,297.9522969867503,0,0,4,106
6,5,316.16834499754987,0,0,5,106
7,5,305.03334299828566,0,0,5,106
6,6,260.50680299704254,0,0,6,106
7,6,221.9734510035778,0,0,6,106
6,7,305.5795329951252,0,0,7,106
7,7,288.7017449938867,0,0,7,106
6,8,274.34781399460917,0,0,8,106
7,8,256.6069499926016,0,0,8,106
6,9,339.9764599939772,0,0,9,106
7,9,315.1160750044255,0,0,9,106
6,10,320.7651269917733,0,0,10,106
7,10,307.9613339914431,0,0,10,106
6,11,326.6953239940449,0,0,11,106
7,11,306.32819401125744,0,0,11,106
6,12,250.3824839996014,0,0,12,106
7,12,232.8933550061265,0,0,12,106
6,13,277.4289230114846,0,0,13,106
7,13,263.8693730154955,0,0,13,106
6,14,245.99402099966028,0,0,14,106
7,14,229.80146299960325,0,0,14,106
6,15,335.03430800510614,0,0,15,106
7,15,312.7737849845289,0,0,15,106
6,16,280.4754510057137,0,0,16,106
7,16,256.4935919845084,0,0,16,106
6,17,290.4287140022461,0,0,17,106
7,17,278.86675500030833,0,0,17,106
6,18,303.509367017341,0,0,18,106
7,18,285.55865099860966,0,0,18,106
6,19,310.4689590077214,0,0,19,106
7,19,291.73136697818336,0,0,19,106
6,0,280.0916209907882,0,0,0,107
7,0,264.1492819902851,0,0,0,107
6,1,290.42393199961225,0,0,1,107
7,1,277.6810230056981,0,0,1,107
6,2,353.60627399631994,0,0,2,107
7,2,331.96689100122967,0,0,2,107
6,3,273.5770809958922,0,0,3,107
7,3,259.8573569994187,0,0,3,107
6,4,256.8060950097788,0,0,4,107
7,4,250.35772700493908,0,0,4,107
6,5,943.7926020027589,0,0,5,107
7,5,912.0298120033112,0,0,5,107
6,6,646.9466729981832,0,0,6,107
7,6,503.7541710030382,0,0,6,107
6,7,471.8624550082495,0,0,7,107
7,7,473.33166000180427,0,0,7,107
6,8,554.5957639869812,0,0,8,107
7,8,544.6106560052613,0,0,8,107
6,9,1060.834286005047,0,0,9,107
7,9,901.4630410088103,0,0,9,107
6,10,518.2081099937932,0,0,10,107
7,10,491.05358400356636,0,0,10,107
6,11,1181.7466869902091,0,0,11,107
7,11,1064.9266569980682,0,0,11,107
6,12,673.6209400005464,0,0,12,107
7,12,517.0787130045937,0,0,12,107
6,13,524.9151280022488,0,0,13,107
7,13,512.9370890094833,0,0,13,107
6,14,519.2414939865557,0,0,14,107
7,14,495.59458799694767,0,0,14,107
6,15,526.8682160058233,0,0,15,107
7,15,524.962079011857,0,0,15,107
6,16,819.6773380132072,0,0,16,107
7,16,823.3792029886899,0,0,16,107
6,17,707.1413009925891,0,0,17,107
7,17,786.7719529954229,0,0,17,107
6,18,681.5424250016804,0,0,18,107
7,18,695.9336850195541,0,0,18,107
6,19,655.1042599935499,0,0,19,107
7,19,601.5538709934845,0,0,19,107
6,0,715.225576013836,0,0,0,108
7,0,550.1422430070306,0,0,0,108
6,1,539.1802079971058,0,0,1,108
7,1,625.1397099863425,0,0,1,108
6,2,658.4188609836019,0,0,2,108
7,2,672.4616040010005,0,0,2,108
6,3,767.0474660071704,0,0,3,108
7,3,593.4279680004693,0,0,3,108
6,4,579.7145950073173,0,0,4,108
7,4,521.6410280117998,0,0,4,108
6,5,516.3685369889208,0,0,5,108
7,5,516.6765090075387,0,0,5,108
6,6,461.6099060040142,0,0,6,108
7,6,417.77805800893475,0,0,6,108
6,7,516.2452089916769,0,0,7,108
7,7,531.6687129952697,0,0,7,108
6,8,692.7955090077376,0,0,8,108
7,8,606.9399839957441,0,0,8,108
6,9,446.8094399931033,0,0,9,108
7,9,405.21676899606973,0,0,9,108
6,10,488.095578001321,0,0,10,108
7,10,401.2858560049608,0,0,10,108
6,11,598.0048019923743,0,0,11,108
7,11,478.3914999989065,0,0,11,108
6,12,689.1022060103751,0,0,12,108
7,12,670.8339379961217,0,0,12,108
6,13,434.403571997791,0,0,13,108
7,13,419.3605169893999,0,0,13,108
6,14,356.221086991809,0,0,14,108
7,14,334.74050799577526,0,0,14,108
6,15,336.6629699976329,0,0,15,108
7,15,315.2536620191313,0,0,15,108
6,16,241.23228700500476,0,0,16,108
7,16,227.93337199391317,0,0,16,108
6,17,360.4053730027772,0,0,17,108
7,17,344.93528899929515,0,0,17,108
6,18,342.64757498885956,0,0,18,108
7,18,326.5627489936378,0,0,18,108
6,19,298.6336129997653,0,0,19,108
7,19,284.3879060096697,0,0,19,108
6,0,276.1829759815555,0,0,0,109
7,0,256.12153799556836,0,0,0,109
6,1,338.47384699083705,0,0,1,109
7,1,325.92149400170456,0,0,1,109
6,2,297.817053991821,0,0,2,109
7,2,315.09185299910314,0,0,2,109
6,3,373.16288300462475,0,0,3,109
7,3,345.4475209987322,0,0,3,109
6,4,336.6372240070632,0,0,4,109
7,4,326.81982799249454,0,0,4,109
6,5,471.61091401267186,0,0,5,109
7,5,411.48957298719324,0,0,5,109
6,6,331.8430090016591,0,0,6,109
7,6,317.74865199940905,0,0,6,109
6,7,1058.0271150015506,0,0,7,109
7,7,925.373536997995,0,0,7,109
6,8,372.4989309907869,0,0,8,109
7,8,356.97504098970967,0,0,8,109
6,9,303.4685520105995,0,0,9,109
7,9,289.9547550059651,0,0,9,109
6,10,256.40932899750624,0,0,10,109
7,10,247.79053298334475,0,0,10,109
6,11,311.76333200392037,0,0,11,109
7,11,297.4448089935322,0,0,11,109
6,12,312.98371300272265,0,0,12,109
7,12,297.58402399693296,0,0,12,109
6,13,346.93036898806895,0,0,13,109
7,13,327.35578598976645,0,0,13,109
6,14,332.105496001077,0,0,14,109
7,14,312.2224899889261,0,0,14,109
6,15,359.3588440003259,0,0,15,109
7,15,302.4914399948102,0,0,15,109
6,16,305.87077398195106,0,0,16,109
7,16,292.3027240058218,0,0,16,109
6,17,2069.7877170005086,0,0,17,109
7,17,2042.8059349933392,0,0,17,109
6,18,1024.1883580024478,0,0,18,109
7,18,1078.7575699901026,0,0,18,109
6,19,944.5975380112941,0,0,19,109
7,19,831.4010820099611,0,0,19,109
6,0,958.99495000549,0,0,0,110
7,0,879.7245470027519,0,0,0,110
6,1,1033.4131279782923,0,0,1,110
7,1,941.8638110082611,0,0,1,110
6,2,336.8560929930027,0,0,2,110
7,2,318.54990800820815,0,0,2,110
6,3,490.6641249826862,0,0,3,110
7,3,453.2376910010498,0,0,3,110
6,4,383.1903310065172,0,0,4,110
7,4,363.43722002538925,0,0,4,110
6,5,453.9210550105963,0,0,5,110
7,5,424.6827659972041,0,0,5,110
6,6,363.5218870022072,0,0,6,110
7,6,339.6876400047404,0,0,6,110
6,7,290.74739100769875,0,0,7,110
7,7,273.2454980005059,0,0,7,110
6,8,409.8085999930845,0,0,8,110
7,8,384.7323870022592,0,0,8,110
6,9,409.70074999358985,0,0,9,110
7,9,390.4979410162923,0,0,9,110
6,10,304.33480599685936,0,0,10,110
7,10,293.3408849994521,0,0,10,110
6,11,324.2635960154985,0,0,11,110
7,11,354.1130910048196,0,0,11,110
6,12,1269.0763369960223,0,0,12,110
7,12,1158.0696039914073,0,0,12,110
6,13,958.9473559844919,0,0,13,110
7,13,948.5893079972811,0,0,13,110
6,14,971.8797940122386,0,0,14,110
7,14,849.2228020086259,0,0,14,110
6,15,796.8500419929114,0,0,15,110
7,15,825.6461089872573,0,0,15,110
6,16,824.6554679922156,0,0,16,110
7,16,856.8128100055219,0,0,16,110
6,17,1355.036916991594,0,0,17,110
7,17,1198.450240002785,0,0,17,110
6,18,554.5517939863203,0,0,18,110
7,18,508.57318100725024,0,0,18,110
6,19,612.702928005092,0,0,19,110
7,19,567.5603800000317,0,0,19,110
6,0,592.7421099995627,0,0,0,111
7,0,538.8319760136255,0,0,0,111
6,1,863.902119002887,0,0,1,111
7,1,789.5366940028907,0,0,1,111
6,2,1282.7262439859624,0,0,2,111
7,2,1158.4745440104598,0,0,2,111
6,3,354.04894801331466,0,0,3,111
7,3,330.3671499988923,0,0,3,111
6,4,436.52624300011666,0,0,4,111
7,4,421.4133960017534,0,0,4,111
6,5,363.84525198491247,0,0,5,111
7,5,343.949940996481,0,0,5,111
6,6,361.14104698981464,0,0,6,111
7,6,342.18130199906227,0,0,6,111
6,7,391.20722200414093,0,0,7,111
7,7,365.5849749970912,0,0,7,111
6,8,385.48776598599943,0,0,8,111
7,8,366.7964320061401,0,0,8,111
6,9,262.3875919944112,0,0,9,111
7,9,249.16190099838786,0,0,9,111
6,10,385.2205130137918,0,0,10,111
7,10,363.9239019839806,0,0,10,111
6,11,384.56457800157295,0,0,11,111
7,11,370.2223790046446,0,0,11,111
6,12,348.80680999503966,0,0,12,111
7,12,337.87682498768845,0,0,12,111
6,13,406.4859299855925,0,0,13,111
7,13,388.23613500653664,0,0,13,111
6,14,1185.0682130075256,0,0,14,111
7,14,1182.6108299997031,0,0,14,111
6,15,864.0621459994691,0,0,15,111
7,15,806.2796500053082,0,0,15,111
6,16,446.2351509905602,0,0,16,111
7,16,432.714837005733,0,0,16,111
6,17,434.9643199966522,0,0,17,111
7,17,513.0660370073201,0,0,17,111
6,18,730.740604001312,0,0,18,111
7,18,626.088377999622,0,0,18,111
6,19,530.3530340033831,0,0,19,111
7,19,405.7832549769955,0,0,19,111
6,0,406.6102220094763,0,0,0,112
7,0,448.30120998949496,0,0,0,112
6,1,364.89811100273073,0,0,1,112
7,1,347.9222830069375,0,0,1,112
6,2,423.1277309845609,0,0,2,112
7,2,398.7504830015496,0,0,2,112
6,3,321.4739839959293,0,0,3,112
7,3,308.53452200153697,0,0,3,112
6,4,438.5250269924654,0,0,4,112
7,4,417.93715300309486,0,0,4,112
6,5,393.88429899918265,0,0,5,112
7,5,373.7826480032709,0,0,5,112
6,6,364.00499998944724,0,0,6,112
7,6,323.2733469953928,0,0,6,112
6,7,544.9571089952769,0,0,7,112
7,7,489.0759379964038,0,0,7,112
6,8,403.4030549819363,0,0,8,112
7,8,375.3048699941246,0,0,8,112
6,9,381.6095830065933,0,0,9,112
7,9,358.2333500048662,0,0,9,112
6,10,377.83946301260585,0,0,10,112
7,10,367.0306779886232,0,0,10,112
6,11,518.8068369939174,0,0,11,112
7,11,499.0619620070902,0,0,11,112
6,12,413.6425850001615,0,0,12,112
7,12,395.59486198550076,0,0,12,112
6,13,570.2481519965659,0,0,13,112
7,13,595.020976988053,0,0,13,112
6,14,710.0329320078345,0,0,14,112
7,14,657.8687590013033,0,0,14,112
6,15,824.9961620067552,0,0,15,112
7,15,794.6725660167431,0,0,15,112
6,16,1223.4453670007497,0,0,16,112
7,16,1125.8801189860606,0,0,16,112
6,17,852.4904210089517,0,0,17,112
7,17,820.1180420164746,0,0,17,112
6,18,597.0870819874108,0,0,18,112
7,18,519.114541003546,0,0,18,112
6,19,962.9144540044763,0,0,19,112
7,19,887.4981180033501,0,0,19,112
6,0,1206.5508589971614,0,0,0,113
7,0,1173.8518969827965,0,0,0,113
6,1,663.0826780228745,0,0,1,113
7,1,650.7853080083805,0,0,1,113
6,2,1369.5341150073546,0,0,2,113
7,2,1256.7241490160086,0,0,2,113
6,3,454.85650500495467,0,0,3,113
7,3,473.60730700484055,0,0,3,113
6,4,710.422401998585,0,0,4,113
7,4,559.607786993638,0,0,4,113
6,5,696.4414029953332,0,0,5,113
7,5,700.6916339892086,0,0,5,113
6,6,511.643304012523,0,0,6,113
7,6,487.78672999878836,0,0,6,113
6,7,720.2036580010827,0,0,7,113
7,7,747.8622870025902,0,0,7,113
6,8,931.0266340121416,0,0,8,113
7,8,779.7923530047228,0,0,8,113
6,9,719.8162569998203,0,0,9,113
7,9,731.4779880052811,0,0,9,113
6,10,766.0263639927507,0,0,10,113
7,10,773.2780899864338,0,0,10,113
6,11,781.604018001417,0,0,11,113
7,11,751.8239230016661,0,0,11,113
6,12,766.0004220078918,0,0,12,113
7,12,730.324933996144,0,0,12,113
6,13,436.91356899262246,0,0,13,113
7,13,459.93569400070555,0,0,13,113
6,14,1067.8198199902909,0,0,14,113
7,14,1075.4848149981626,0,0,14,113
6,15,814.3769939938466,0,0,15,113
7,15,725.7781600046656,0,0,15,113
6,16,777.2997159972874,0,0,16,113
7,16,725.3768419882363,0,0,16,113
6,17,404.93314800869484,0,0,17,113
7,17,367.3043529925053,0,0,17,113
6,18,357.88985400222373,0,0,18,113
7,18,343.3718750047774,0,0,18,113
6,19,398.0311409927708,0,0,19,113
7,19,376.89745900070193,0,0,19,113
6,0,400.92750499752583,0,0,0,114
7,0,379.3362829924263,0,0,0,114
6,1,327.7868190134541,0,0,1,114
7,1,303.1075649982995,0,0,1,114
6,2,323.99505901548764,0,0,2,114
7,2,312.36905300056605,0,0,2,114
6,3,372.38089300126376,0,0,3,114
7,3,357.47727098032556,0,0,3,114
6,4,316.5768679973553,0,0,4,114
7,4,299.5399250016817,0,0,4,114
6,5,327.0702589966277,0,0,5,114
7,5,297.6965729976655,0,0,5,114
6,6,273.6244160037131,0,0,6,114
7,6,264.8627409944311,0,0,6,114
6,7,472.03259500111017,0,0,7,114
7,7,445.24901499562475,0,0,7,114
6,8,392.3030170176389,0,0,8,114
7,8,372.05451099544007,0,0,8,114
6,9,380.3032770165373,0,0,9,114
7,9,357.20460199672743,0,0,9,114
6,10,382.5780519914588,0,0,10,114
7,10,356.40781199026605,0,0,10,114
6,11,282.77014800551115,0,0,11,114
7,11,267.7099809957326,0,0,11,114
6,12,300.44137898948975,0,0,12,114
7,12,282.7435039912416,0,0,12,114
6,13,319.91389699851425,0,0,13,114
7,13,302.0060880176061,0,0,13,114
6,14,409.2841579990818,0,0,14,114
7,14,402.8230260014425,0,0,14,114
6,15,336.3741490115899,0,0,15,114
7,15,316.3573869983338,0,0,15,114
6,16,357.5637309904778,0,0,16,114
7,16,342.8678869909163,0,0,16,114
6,17,331.81168501596403,0,0,17,114
7,17,318.7346739955501,0,0,17,114
6,18,369.88720201179603,0,0,18,114
7,18,357.115858985253,0,0,18,114
6,19,370.53420098891365,0,0,19,114
7,19,355.06387200484824,0,0,19,114
6,0,356.362699017609,0,0,0,115
7,0,342.2252920113351,0,0,0,115
6,1,328.0973890068708,0,0,1,115
7,1,321.88303899147286,0,0,1,115
6,2,372.65261399670635,0,0,2,115
7,2,332.6376959967092,0,0,2,115
6,3,293.30843899379033,0,0,3,115
7,3,281.96290399591817,0,0,3,115
6,4,354.0266130071359,0,0,4,115
7,4,326.3118979839419,0,0,4,115
6,5,401.6651480233122,0,0,5,115
7,5,378.8253109787547,0,0,5,115
6,6,331.32718199567535,0,0,6,115
7,6,309.85082901815986,0,0,6,115
6,7,408.8730649896206,0,0,7,115
7,7,383.37033299785617,0,0,7,115
6,8,375.6141560111246,0,0,8,115
7,8,390.9889699912128,0,0,8,115
6,9,355.6507839994083,0,0,9,115
7,9,342.3971179959153,0,0,9,115
6,10,342.44399201634224,0,0,10,115
7,10,331.0947290051445,0,0,10,115
6,11,336.6288169954714,0,0,11,115
7,11,320.91185898980257,0,0,11,115
6,12,556.2332510012311,0,0,12,115
7,12,537.2278090057989,0,0,12,115
6,13,498.75502400345795,0,0,13,115
7,13,478.76598799030035,0,0,13,115
6,14,320.06650399398495,0,0,14,115
7,14,303.8879629998519,0,0,14,115
6,15,273.6760300035712,0,0,15,115
7,15,259.57543899630764,0,0,15,115
6,16,332.3068869958661,0,0,16,115
7,16,334.36848300743804,0,0,16,115
6,17,825.8969939884082,0,0,17,115
7,17,684.0552009934981,0,0,17,115
6,18,676.8002149970016,0,0,18,115
7,18,647.8878360044291,0,0,18,115
6,19,1564.5256600059838,0,0,19,115
7,19,1479.96453899259,0,0,19,115
6,0,1063.4651959990151,0,0,0,116
7,0,796.9937570014736,0,0,0,116
6,1,671.7993379893414,0,0,1,116
7,1,588.1744950024768,0,0,1,116
6,2,701.3542680042519,0,0,2,116
7,2,710.0713090144382,0,0,2,116
6,3,652.6856500036047,0,0,3,116
7,3,638.8178830061406,0,0,3,116
6,4,391.79843001465997,0,0,4,116
7,4,371.84875699995246,0,0,4,116
6,5,395.40282300276886,0,0,5,116
7,5,369.4193649812405,0,0,5,116
6,6,310.23395199918014,0,0,6,116
7,6,296.69237898860956,0,0,6,116
6,7,316.15444401131754,0,0,7,116
7,7,304.4587330109607,0,0,7,116
6,8,347.87660099937057,0,0,8,116
7,8,330.0548079823784,0,0,8,116
6,9,341.90275099899736,0,0,9,116
7,9,327.3281019737624,0,0,9,116
6,10,349.45550596785324,0,0,10,116
7,10,336.8724450174341,0,0,10,116
6,11,357.75951600589906,0,0,11,116
7,11,341.57754096213466,0,0,11,116
6,12,369.88947499048663,0,0,12,116
7,12,351.7737249840138,0,0,12,116
6,13,371.0185559975798,0,0,13,116
7,13,351.68279199297103,0,0,13,116
6,14,454.9389369776691,0,0,14,116
7,14,374.0016809942972,0,0,14,116
6,15,352.9621749985381,0,0,15,116
7,15,337.18921598301677,0,0,15,116
6,16,445.92449504489196,0,0,16,116
7,16,416.1718219957038,0,0,16,116
6,17,264.56830000461196,0,0,17,116
7,17,255.63482301095064,0,0,17,116
6,18,364.16450997057837,0,0,18,116
7,18,357.7248260171473,0,0,18,116
6,19,325.82334901599097,0,0,19,116
7,19,309.9988980275157,0,0,19,116
6,0,423.79122299189476,0,0,0,117
7,0,413.8955130420072,0,0,0,117
6,1,409.692363034992,0,0,1,117
7,1,385.0277970032039,0,0,1,117
6,2,361.2142710271655,0,0,2,117
7,2,353.6741849848113,0,0,2,117
6,3,363.6955230140302,0,0,3,117
7,3,344.84663898729195,0,0,3,117
6,4,361.3002749661973,0,0,4,117
7,4,333.058751030876,0,0,4,117
6,5,353.30162400259724,0,0,5,117
7,5,335.112307975578,0,0,5,117
6,6,322.06859300004,0,0,6,117
7,6,306.7613959956361,0,0,6,117
6,7,454.4790609834308,0,0,7,117
7,7,439.1568760083828,0,0,7,117
6,8,292.6600350147055,0,0,8,117
7,8,280.88022501287924,0,0,8,117
6,9,313.77641999733896,0,0,9,117
7,9,310.0509900123143,0,0,9,117
6,10,449.73485895934573,0,0,10,117
7,10,428.74609699993016,0,0,10,117
6,11,388.27458701871365,0,0,11,117
7,11,379.6128540407153,0,0,11,117
6,12,330.75939799709886,0,0,12,117
7,12,311.9443650075482,0,0,12,117
6,13,332.8850530051568,0,0,13,117
7,13,318.388850001611,0,0,13,117
6,14,419.93761803041707,0,0,14,117
7,14,402.5753689784324,0,0,14,117
6,15,441.94901000992104,0,0,15,117
7,15,397.04747900577786,0,0,15,117
6,16,388.0642169706334,0,0,16,117
7,16,370.67009899601544,0,0,16,117
6,17,278.843347990005,0,0,17,117
7,17,262.1538659905127,0,0,17,117
6,18,283.79843999755394,0,0,18,117
7,18,268.444282008204,0,0,18,117
6,19,377.8674260329353,0,0,19,117
7,19,358.0766009981744,0,0,19,117
6,0,368.03511200105277,0,0,0,118
7,0,365.9788109926012,0,0,0,118
6,1,290.4834109976946,0,0,1,118
7,1,276.4390240108696,0,0,1,118
6,2,320.22525999309437,0,0,2,118
7,2,301.7927799919562,0,0,2,118
6,3,380.85583700740244,0,0,3,118
7,3,365.1019350072602,0,0,3,118
6,4,393.9702889874752,0,0,4,118
7,4,386.3501009682295,0,0,4,118
6,5,360.17793199880543,0,0,5,118
7,5,342.2142960334895,0,0,5,118
6,6,334.53145399562345,0,0,6,118
7,6,317.7697200080729,0,0,6,118
6,7,401.3967429955301,0,0,7,118
7,7,379.510720995313,0,0,7,118
6,8,475.0786409686043,0,0,8,118
7,8,452.1712179939641,0,0,8,118
6,9,445.94713398510066,0,0,9,118
7,9,441.2332489873734,0,0,9,118
6,10,530.6975170087753,0,0,10,118
7,10,523.5260410290721,0,0,10,118
6,11,402.2375420126991,0,0,11,118
7,11,395.8467809961803,0,0,11,118
6,12,410.10011601065344,0,0,12,118
7,12,453.15961199321464,0,0,12,118
6,13,429.9537000115379,0,0,13,118
7,13,433.66823501401086,0,0,13,118
6,14,425.580415976583,0,0,14,118
7,14,401.1465130115539,0,0,14,118
6,15,654.6037659581998,0,0,15,118
7,15,552.8295510102907,0,0,15,118
6,16,2203.0192770262147,0,0,16,118
7,16,2218.104239992499,0,0,16,118
6,17,1475.6072459831557,0,0,17,118
7,17,1427.266397016865,0,0,17,118
6,18,1018.1117530200936,0,0,18,118
7,18,1011.5541399700305,0,0,18,118
6,19,1471.4341819681067,0,0,19,118
7,19,1433.5472789816777,0,0,19,118
6,0,838.992205995055,0,0,0,119
7,0,766.1362559792906,0,0,0,119
6,1,1412.3087290081457,0,0,1,119
7,1,1236.8311420113969,0,0,1,119
6,2,543.6799630060705,0,0,2,119
7,2,544.9324909977804,0,0,2,119
6,3,372.78415201126336,0,0,3,119
7,3,361.1196990204917,0,0,3,119
6,4,283.56876299403666,0,0,4,119
7,4,262.8564589858797,0,0,4,119
6,5,370.2068360207704,0,0,5,119
7,5,357.9667210142361,0,0,5,119
6,6,407.8411989903543,0,0,6,119
7,6,386.55195100545825,0,0,6,119
6,7,352.7177220184967,0,0,7,119
7,7,335.7171959705738,0,0,7,119
6,8,375.1748490103637,0,0,8,119
7,8,348.7416319831027,0,0,8,119
6,9,356.0151799738378,0,0,9,119
7,9,340.5750059937418,0,0,9,119
6,10,359.82462801621296,0,0,10,119
7,10,326.5441549992829,0,0,10,119
6,11,356.5365130216378,0,0,11,119
7,11,338.37635200870864,0,0,11,119
6,12,408.25668000525184,0,0,12,119
7,12,385.7722350221593,0,0,12,119
6,13,344.71798102549656,0,0,13,119
7,13,328.7664329927793,0,0,13,119
6,14,341.42357799009915,0,0,14,119
7,14,328.9019650055707,0,0,14,119
6,15,371.36925799677556,0,0,15,119
7,15,361.13796500831086,0,0,15,119
6,16,341.0713490047783,0,0,16,119
7,16,322.95375398462056,0,0,16,119
6,17,341.72925603161275,0,0,17,119
7,17,317.809252990628,0,0,17,119
6,18,350.7028509829979,0,0,18,119
7,18,317.4114850180558,0,0,18,119
6,19,347.15588403742004,0,0,19,119
7,19,339.65519898265484,0,0,19,119
6,0,2029.5943029923365,0,0,0,120
7,0,2010.7283029919927,0,0,0,120
6,1,1621.7976960042506,0,0,1,120
7,1,1555.299345001913,0,0,1,120
6,2,1078.8077469796917,0,0,2,120
7,2,967.4364740030796,0,0,2,120
6,3,1316.5630369885548,0,0,3,120
7,3,1428.0550380117347,0,0,3,120
6,4,1564.5827619882766,0,0,4,120
7,4,1415.6309119798607,0,0,4,120
6,5,990.9383680005703,0,0,5,120
7,5,1022.3985640104729,0,0,5,120
