File,Iteration,n,Max_columns,Duration_w_all_Columns,Duration_w_max_columns,Num_op_w_all_columns,Num_op_w_max_columns,Number of error
6,76,190,11,260.6770380079979,231.89413500767841,0,0,1465
4,77,190,11,1.1974190001637908,0.5869659999007126,0,0,40
5,77,190,11,18.375100999492133,17.693878999580193,0,0,38
6,77,190,11,247.7790080097293,218.14684900891734,0,0,1468
4,78,190,11,1.5924429999358836,0.7030500000837492,0,0,40
6,78,190,11,383.7578230009058,345.771609998792,0,0,1470
4,79,190,11,1.4831710000180465,0.8018749999791908,0,0,40
5,79,190,11,21.85377800014976,21.108274000198435,0,0,39
6,79,190,11,222.75070499745198,184.03538699976707,0,0,1473
4,80,190,11,1.2905140001748805,0.6154920001790742,0,0,40
5,80,190,11,20.36915799953931,19.67633399999613,0,0,39
6,80,190,11,209.50089700045282,187.66255400123555,0,0,1476
5,81,190,11,18.188194999765983,17.500247999578278,0,0,39
6,81,190,11,230.15111900576812,200.6456540061663,0,0,1479
4,82,190,11,1.2629149996428168,0.8465720002277521,0,0,41
5,82,190,11,19.167126000411372,18.493146999844612,0,0,39
6,82,190,11,237.53079101152252,252.2932340107218,0,0,1481
4,83,190,11,1.3463479999700212,0.655571000152122,0,0,41
5,83,190,11,19.810978000350588,19.222033000005467,0,0,39
6,83,190,11,253.9456709928345,206.1064399940733,0,0,1484
4,84,190,11,1.59122099967135,0.7645129999218625,0,0,41
5,84,190,11,22.803292000389774,21.920481000506697,0,0,39
6,84,190,11,319.5704370173189,283.70632401538387,0,0,1485
4,85,190,11,1.2893779999103572,0.5772149997937959,0,0,41
5,85,190,11,18.312210999738454,17.629141000270465,0,0,39
6,85,190,11,549.9843300090106,453.8286340089144,0,0,1487
4,86,190,11,1.6557980002289696,0.7254809997903067,0,0,41
5,86,190,11,21.683420000044862,20.839335000346182,0,0,39
6,86,190,11,359.3207689928022,293.82218299315355,0,0,1490
4,87,190,11,1.6700730002412456,0.8091869999589107,0,0,41
5,87,190,11,24.898496999867348,24.011470999994344,0,0,39
6,87,190,11,380.40353201176913,280.88376101231916,0,0,1494
4,88,190,11,1.3399120002759446,0.6551559999934398,0,0,41
5,88,190,11,18.87091300022803,18.133304999992106,0,0,39
6,88,190,11,226.8060440010231,200.55958800230655,0,0,1496
4,89,190,11,1.3345259999368864,0.6530850000672217,0,0,41
5,89,190,11,20.110161000502558,19.432310000411235,0,0,39
6,89,190,11,293.35192200323945,257.4606130015127,0,0,1499
4,90,190,11,1.2659200001507998,0.649171000077331,0,0,41
5,90,190,11,18.491866000204027,17.824792000283196,0,0,39
6,90,190,11,278.97965100737565,245.54126300608914,0,0,1502
4,91,190,11,1.2767829998665547,0.689634000082151,0,0,41
5,91,190,11,18.74029500049801,17.998833000092418,0,0,39
6,91,190,11,299.83514600462513,280.7733330005249,0,0,1507
4,92,190,11,1.932028000283026,2.5570749999133113,0,0,41
5,92,190,11,145.79582500027755,140.4964509997626,0,0,39
6,92,190,11,282.32154499437456,230.03886999504175,0,0,1507
4,93,190,11,1.798723999854701,0.9311450003224309,0,0,41
5,93,190,11,71.64509400035968,82.40392500010785,0,0,39
6,93,190,11,1414.565281004343,1308.2237230009923,0,0,1510
4,94,190,11,1.225856000019121,0.5920019998484349,0,0,41
5,94,190,11,18.823936999979196,18.170363000081124,0,0,39
6,94,190,11,659.6046680074323,515.4210740083727,0,0,1515
4,95,190,11,3.889790999892284,1.395200999922963,0,0,41
5,95,190,11,64.62989399960861,61.03233199974056,0,0,39
6,95,190,11,1783.62582500813,1537.280294010543,0,0,1521
4,96,190,11,2.4534740000490274,1.2818099999094557,0,0,41
5,96,190,11,114.81989000003523,111.21937100006107,0,0,39
6,96,190,11,1223.6798269991596,992.1234909966188,0,0,1522
4,97,190,11,5.875110000033601,0.8687670001563674,0,0,41
5,97,190,11,455.4198139999244,332.0177660002628,0,0,39
6,97,190,11,1565.3776770050172,1440.2353370060155,0,0,1527
4,98,190,11,6.080437000036909,1.2404220001371868,0,0,41
5,98,190,11,48.37628300037977,40.21546700005274,0,0,39
6,98,190,11,940.9890800102403,776.2317350129706,0,0,1529
4,99,190,11,1.404614999955811,0.6790970001020469,0,0,41
5,99,190,11,28.758417000062764,27.925496000079875,0,0,39
6,99,190,11,318.2858740028678,287.69954700328526,0,0,1532
4,0,252,11,1.6677559997333447,0.76179100005902,0,0,41
5,0,252,11,25.19193499983885,24.297412999658263,0,0,39
6,0,252,11,428.51854900163744,373.01247399864224,0,0,1532
4,1,252,11,2.5024569999914092,1.1379790003047674,0,0,41
5,1,252,11,30.971655000030296,29.774767000162683,0,0,39
6,1,252,11,461.6941260010208,353.4040970030219,0,0,1533
4,2,252,11,1.819281999814848,0.873434999903111,0,0,41
5,2,252,11,28.198031000101764,27.273706000414677,0,0,39
6,2,252,11,635.849248012164,505.0604410107553,0,0,1533
4,3,252,11,2.061117999801354,0.9719730001052085,0,0,41
5,3,252,11,32.37649299990153,31.214393000027485,0,0,39
6,3,252,11,510.6215339951632,451.32570999612653,0,0,1535
4,4,252,11,5.649374999848078,1.1470199997347663,0,0,41
5,4,252,11,37.802808999913395,36.621525999635196,0,0,39
6,4,252,11,431.9604819934284,387.82159099400815,0,0,1535
4,5,252,11,2.278627000123379,0.8506049998686649,0,0,41
5,5,252,11,126.94987600025343,123.72880900011296,0,0,39
6,5,252,11,531.1029609965772,459.83899699376707,0,0,1536
4,6,252,11,1.946729999872332,0.8949650000431575,0,0,41
5,6,252,11,30.00567199978832,28.9837489999627,0,0,39
6,6,252,11,393.191348993696,349.8118969932875,0,0,1537
4,7,252,11,1.8037330000879592,3.572866000013164,0,0,41
5,7,252,11,30.868399999690155,29.762002999632386,0,0,39
6,7,252,11,358.9408760058177,319.3920670096304,0,0,1539
4,8,252,11,1.6561739998905978,0.8035920000111219,0,0,41
5,8,252,11,25.62525600023946,24.68656600058239,0,0,39
6,8,252,11,430.89753801586994,383.4066320173406,0,0,1541
4,9,252,11,1.7556379998495686,0.7791309999447549,0,0,41
5,9,252,11,25.959202000194637,25.00000100053512,0,0,39
6,9,252,11,446.0653680012001,351.05098699887094,0,0,1541
4,10,252,11,1.9916119999834336,0.9932379998645047,0,0,41
5,10,252,11,30.943339000259584,29.90513600025224,0,0,39
6,10,252,11,459.00470601100096,407.1694790109177,0,0,1542
4,11,252,11,1.673492999998416,0.8109499999591208,0,0,41
5,11,252,11,25.516684999729478,24.702706999960355,0,0,39
6,11,252,11,366.5177649886573,323.8666159850254,0,0,1542
4,12,252,11,1.642835999973613,0.7707960003244807,0,0,41
5,12,252,11,26.34651300013502,25.417973000458005,0,0,39
6,12,252,11,253.4410329963066,225.34351599551883,0,0,1542
4,13,252,11,1.690019999841752,0.7712729998274881,0,0,41
5,13,252,11,25.405444000170974,24.618148999707046,0,0,39
6,13,252,11,370.4090590103988,325.3318800125271,0,0,1543
4,14,252,11,1.5824259999135393,0.8015399998839712,0,0,41
5,14,252,11,24.888431999897875,24.073320999832504,0,0,39
6,14,252,11,394.8505750145159,339.14853101259723,0,0,1543
4,15,252,11,1.7720349997034646,0.8787890001258347,0,0,41
5,15,252,11,26.998704000106954,26.057390000005398,0,0,39
6,15,252,11,418.1633200005308,375.2186229999097,0,0,1544
4,16,252,11,1.7303150002589973,0.7935090002320067,0,0,41
5,16,252,11,26.559183000244957,25.64592300041113,0,0,39
6,16,252,11,399.65094099989074,356.6932339995219,0,0,1546
4,17,252,11,1.654361999953835,0.7821060003152525,0,0,41
5,17,252,11,26.378552000096533,25.368474000060814,0,0,39
6,17,252,11,487.677725015601,433.12528501201086,0,0,1549
4,18,252,11,1.7097079999075504,0.8214909998969233,0,0,41
5,18,252,11,25.86377600027845,24.91213900020739,0,0,39
6,18,252,11,492.3017440014519,438.4535470062474,0,0,1549
4,19,252,11,1.7870470001071226,0.8708770001248922,0,0,41
5,19,252,11,28.69271400004436,27.686732999882224,0,0,39
6,19,252,11,405.8571179966748,373.83075699790425,0,0,1550
4,20,252,11,1.874791999853187,0.9652240000832535,0,0,41
5,20,252,11,26.541604999692936,25.63974499980759,0,0,39
6,20,252,11,592.18262498689,441.5164439869841,0,0,1551
4,21,252,11,2.1800300000904826,1.12505000015517,0,0,41
5,21,252,11,99.82720400057588,102.4415140000201,0,0,39
6,21,252,11,2281.3443709983403,2079.5861549959227,0,0,1551
4,22,252,11,2.017135999722086,0.954861000082019,0,0,41
5,22,252,11,37.751535999632324,36.52072299973952,0,0,39
6,22,252,11,401.0267480002767,356.2773120006568,0,0,1553
4,23,252,11,1.611630999832414,0.7983290001902787,0,0,41
5,23,252,11,25.194381999881443,24.259777999759535,0,0,39
6,23,252,11,543.9890309994553,410.88719200070045,0,0,1554
4,24,252,11,1.969981000002008,0.9554200000820856,0,0,41
5,24,252,11,30.19715999971595,29.162274999634974,0,0,39
6,24,252,11,376.5887190056674,327.61341200694005,0,0,1556
4,25,252,11,1.8672780001907086,0.8889959999578423,0,0,41
5,25,252,11,29.07875700020668,28.10796100038715,0,0,39
6,25,252,11,344.480636991193,307.86777899220397,0,0,1556
4,26,252,11,1.5535860002273694,0.7786119999764196,0,0,41
5,26,252,11,24.792871000045125,23.895482000170887,0,0,39
6,26,252,11,402.31191400062016,355.70898400283113,0,0,1558
4,27,252,11,1.7611969997233246,0.8372269999199489,0,0,41
5,27,252,11,28.079408999474254,27.006756999981008,0,0,39
6,27,252,11,581.085267997878,431.77756100112674,0,0,1559
4,28,252,11,1.8010020003202953,0.8397320002586639,0,0,41
5,28,252,11,31.431802000042808,30.41860099983751,0,0,39
6,28,252,11,518.0484679999608,433.73874300141324,0,0,1560
4,29,252,11,1.638615000047139,0.7672770002500329,0,0,41
5,29,252,11,26.206420000107755,25.306586000169773,0,0,39
6,29,252,11,375.60741700599465,331.30074200380477,0,0,1561
4,30,252,11,1.6642430000501918,0.8210420000978047,0,0,41
5,30,252,11,25.339767999867036,24.456213000121352,0,0,39
6,30,252,11,364.0779519887474,334.1435429892954,0,0,1562
4,31,252,11,1.7871259997264133,0.8841189996928733,0,0,41
5,31,252,11,32.25803600025756,31.285510000088834,0,0,39
6,31,252,11,391.49617000612125,352.4001760074498,0,0,1563
4,32,252,11,1.6166189998330083,0.791914999808796,0,0,41
5,32,252,11,24.650750000091648,23.925310000322497,0,0,39
6,32,252,11,684.3626949980717,335.8701869960896,0,0,1564
4,33,252,11,2.305519999936223,1.166336000096635,0,0,41
5,33,252,11,53.73879799981296,35.46631000017442,0,0,39
6,33,252,11,634.4574059962724,592.8705739975157,0,0,1564
4,34,252,11,1.560555000196473,0.8317699998769967,0,0,41
5,34,252,11,25.08058500052357,24.252019000414293,0,0,39
6,34,252,11,317.88159299594554,280.92138399642863,0,0,1565
4,35,252,11,1.7282989997511322,0.8540710000488616,0,0,41
5,35,252,11,27.83606499997404,26.93993799994132,0,0,39
6,35,252,11,382.76571799497106,341.44760399203733,0,0,1567
4,36,252,11,1.6227819996856852,0.7573150001007889,0,0,41
5,36,252,11,25.005141999827174,24.04622899939568,0,0,39
6,36,252,11,377.3815039926376,332.3944139915511,0,0,1570
4,37,252,11,1.7573339996488357,0.810667000223475,0,0,41
5,37,252,11,27.509327000188932,26.50053899969862,0,0,39
6,37,252,11,436.84483399647434,383.7048679961299,0,0,1572
4,38,252,11,2.049538999926881,0.8705059999556397,0,0,41
5,38,252,11,29.2178069998954,28.225988000031066,0,0,39
6,38,252,11,360.20572698316755,318.44752998176773,0,0,1572
4,39,252,11,1.7039639997165068,0.7672289998481574,0,0,41
5,39,252,11,25.043634000212478,24.178747999940242,0,0,39
6,39,252,11,454.9342549962603,414.4336369959092,0,0,1573
4,40,252,11,1.671241000167356,0.7924010001261195,0,0,41
5,40,252,11,27.0354860003863,26.14326000048095,0,0,39
6,40,252,11,324.85601500411576,282.44433600502816,0,0,1574
4,41,252,11,1.8798080000124173,0.9025070003190194,0,0,41
5,41,252,11,29.49363199968502,28.51023199946212,0,0,39
6,41,252,11,404.37824500668285,357.7489560052527,0,0,1575
4,42,252,11,2.0352470000943867,0.8400789997722313,0,0,41
5,42,252,11,30.95619199984867,30.100433000370685,0,0,39
6,42,252,11,358.43101099362684,320.22221499437364,0,0,1576
4,43,252,11,1.5228080001179478,0.7108320000952517,0,0,41
5,43,252,11,24.199749000217707,23.423537000326178,0,0,39
6,43,252,11,254.33942400650267,219.66497800622165,0,0,1577
4,44,252,11,1.6139710000970808,0.7896889997027756,0,0,41
5,44,252,11,25.406641999325075,24.459575999571825,0,0,39
6,44,252,11,358.72172200697605,314.8345750050794,0,0,1577
4,45,252,11,1.6361430002689303,0.7960210000419465,0,0,41
5,45,252,11,27.353289000075165,26.43249500033562,0,0,39
6,45,252,11,374.50389800324047,330.32156500121346,0,0,1580
4,46,252,11,1.7668420000518381,0.9065010003723728,0,0,41
5,46,252,11,27.44972000073176,26.543043000401667,0,0,39
6,46,252,11,455.9499620140741,403.6701920140331,0,0,1584
4,47,252,11,1.9392939998397196,0.8054649997575325,0,0,41
5,47,252,11,26.230696000311582,25.232746000256157,0,0,39
6,47,252,11,415.0275220208641,372.7866480217017,0,0,1586
4,48,252,11,1.5869660001044394,0.7772009998916474,0,0,41
5,48,252,11,24.066685999969195,23.248629000136134,0,0,39
6,48,252,11,398.3513399957701,350.81170599460165,0,0,1586
4,49,252,11,1.6258149998975568,0.753921000068658,0,0,41
5,49,252,11,25.775753000289114,24.854679999862128,0,0,39
6,49,252,11,457.2049680100463,401.25929100759095,0,0,1586
4,50,252,11,2.988828000070498,15.385884999886912,0,0,41
5,50,252,11,103.12031699959334,97.5081839997074,0,0,39
6,50,252,11,2201.2691290015027,1969.3538620031177,0,0,1586
4,51,252,11,14.627994999955263,1.1470480003481498,0,0,41
5,51,252,11,212.0967999999266,242.44611199992505,0,0,39
6,51,252,11,1305.0985429963475,1111.3464509980986,0,0,1586
4,52,252,11,1.8781750000016473,0.906771999780176,0,0,41
5,52,252,11,28.129565000199364,27.125432000048022,0,0,39
6,52,252,11,441.8098210012431,349.04825200010237,0,0,1587
4,53,252,11,1.6947449998951924,0.7935439998618676,0,0,41
5,53,252,11,27.003014999991137,25.968652999836195,0,0,39
6,53,252,11,367.54118699536775,322.8832719978527,0,0,1588
4,54,252,11,1.7850170002020604,0.8236700000452402,0,0,41
5,54,252,11,56.47345400029735,51.160631000584544,0,0,39
6,54,252,11,760.3754579822635,708.8520339821116,0,0,1588
4,55,252,11,1.6712860001462104,0.7857690002310846,0,0,41
5,55,252,11,26.121001000319666,25.24300300046889,0,0,39
6,55,252,11,343.1486559939003,299.76716099463374,0,0,1589
4,56,252,11,1.6153090000443626,0.7566539998151711,0,0,41
5,56,252,11,24.69956799995998,23.736598000141385,0,0,39
6,56,252,11,777.2409099975448,530.6123379996279,0,0,1589
4,57,252,11,13.546909000069718,17.129325000041717,0,0,41
5,57,252,11,459.572936999848,459.8142539998662,0,0,39
6,57,252,11,2680.7737480003198,2401.361191999513,0,0,1590
4,58,252,11,2.4801260001368064,1.1881129998982942,0,0,41
5,58,252,11,47.81234400024914,46.51493400024265,0,0,39
6,58,252,11,833.4068890185335,761.581769017539,0,0,1591
4,59,252,11,4.658223000205908,1.3492830003087875,0,0,41
5,59,252,11,48.335299999962444,46.92172400018535,0,0,39
6,59,252,11,799.5666940105366,724.487078011407,0,0,1592
4,60,252,11,2.6573410000310105,1.2087029999747756,0,0,41
5,60,252,11,41.467989000011585,40.012171000398666,0,0,39
6,60,252,11,949.9330870007725,873.3036889989307,0,0,1592
4,61,252,11,3.15359600017473,1.5202610002233996,0,0,41
5,61,252,11,54.591160000200034,52.84336499971687,0,0,39
6,61,252,11,1176.7510350132397,1068.865037010255,0,0,1592
4,62,252,11,2.6574519997666357,1.245937000021513,0,0,41
5,62,252,11,46.6965849996086,45.197052999810694,0,0,39
6,62,252,11,945.9419940112639,844.1489210108557,0,0,1595
4,63,252,11,2.6170399996772176,1.2218520000715216,0,0,41
5,63,252,11,45.65614899956927,44.20717399989371,0,0,39
6,63,252,11,976.1916240017854,845.7863430030557,0,0,1596
4,64,252,11,3.8706489999640326,11.83364899998196,0,0,41
5,64,252,11,145.31039399980727,136.4302530000714,0,0,39
6,64,252,11,2347.567041987986,1860.332012985964,0,0,1599
4,65,252,11,2.5670009999885224,1.296747000196774,0,0,41
5,65,252,11,182.43320600004154,182.68183899999713,0,0,39
6,65,252,11,1910.8619780095069,1696.1626150082338,0,0,1599
4,66,252,11,2.0237659996382718,0.9387969998897461,0,0,41
5,66,252,11,30.679097000302136,29.5260729999427,0,0,39
6,66,252,11,1025.4990829912458,600.5101019895847,0,0,1600
4,67,252,11,1.7304969996985164,0.8477729998048744,0,0,41
5,67,252,11,46.84855299956325,46.01585099953809,0,0,39
6,67,252,11,833.2444409998061,793.9782559997184,0,0,1600
4,68,252,11,1.69750999975804,0.8468440000797273,0,0,41
5,68,252,11,25.083611000354722,24.219034000452666,0,0,39
6,68,252,11,663.7581160052832,619.3241950027186,0,0,1601
4,69,252,11,2.513572999760072,1.3404440001067996,0,0,41
5,69,252,11,31.12830500003838,30.160596999849076,0,0,39
6,69,252,11,444.6079599947552,397.0840409947414,0,0,1601
4,70,252,11,1.7912429998432344,0.8143940003719763,0,0,41
5,70,252,11,26.966216999881,26.051819999793224,0,0,39
6,70,252,11,330.7828209976833,292.6769529972262,0,0,1602
4,71,252,11,1.6258199998446798,0.7722810000814206,0,0,41
5,71,252,11,26.104545000180224,25.130503999662324,0,0,39
6,71,252,11,467.8546050095065,399.65913200649084,0,0,1602
4,72,252,11,1.9656969998322893,0.9436949999326316,0,0,41
5,72,252,11,29.74371499976769,28.657799999564304,0,0,39
6,72,252,11,430.87220698816964,370.92763498822023,0,0,1603
4,73,252,11,2.303236999978253,1.0902969997914624,0,0,41
5,73,252,11,34.86249100023997,33.795394000208034,0,0,39
6,73,252,11,573.7637249976615,499.0763659993718,0,0,1604
4,74,252,11,1.815105999867228,0.8949640000537329,0,0,41
5,74,252,11,28.133488000094076,27.08698700007517,0,0,39
6,74,252,11,380.7982590037682,333.3985670055881,0,0,1605
4,75,252,11,1.6851909999786585,0.8524019999640586,0,0,41
5,75,252,11,25.40056200041363,24.55677600028139,0,0,39
6,75,252,11,746.4761559931503,666.1981859924708,0,0,1606
4,76,252,11,1.6343689999303024,0.7748760003778443,0,0,41
5,76,252,11,25.59228699965388,24.769796999862592,0,0,39
6,76,252,11,367.47387500145123,322.8988760033644,0,0,1606
4,77,252,11,2.171487000396155,1.0904050000135612,0,0,41
5,77,252,11,34.46619800024564,33.19664999980887,0,0,39
6,77,252,11,496.7679389988007,439.9474269989696,0,0,1609
4,78,252,11,1.8586639998829924,0.9153860000878922,0,0,41
5,78,252,11,29.84797599947342,28.943909999725292,0,0,39
6,78,252,11,415.5260299935435,370.23397299662975,0,0,1612
4,79,252,11,1.7723549999573152,0.8659720001560345,0,0,41
5,79,252,11,28.5812849992908,27.561010999761493,0,0,39
6,79,252,11,440.0090289941545,386.582814996018,0,0,1612
4,80,252,11,1.7075209998438368,0.8906839998417126,0,0,41
5,80,252,11,26.95791999985886,26.025134999599686,0,0,39
6,80,252,11,337.2516379931767,298.77608399374367,0,0,1614
4,81,252,11,1.7121390001193504,0.7697789997109794,0,0,41
5,81,252,11,26.541874000031385,25.580581999747665,0,0,39
6,81,252,11,450.1838140081418,401.7508080069092,0,0,1615
4,82,252,11,1.5809460001037223,0.7579030002489162,0,0,41
5,82,252,11,25.212194000232557,24.103698000089935,0,0,39
6,82,252,11,452.67374800914695,396.1565340064226,0,0,1615
4,83,252,11,1.801271999738674,0.8362250000573113,0,0,41
5,83,252,11,29.053643999759515,28.06099199960954,0,0,39
6,83,252,11,486.7300890109618,422.7218530108985,0,0,1616
4,84,252,11,4.375480999897263,0.9718619999148359,0,0,41
5,84,252,11,32.782509999833565,31.23694300029456,0,0,39
6,84,252,11,856.9059870119418,600.0974190110355,0,0,1617
4,85,252,11,3.793355000198062,1.936788999955752,0,0,41
5,85,252,11,193.64526199979082,249.64992800005348,0,0,39
6,85,252,11,1517.0366939833002,1466.171246981503,0,0,1617
4,86,252,11,1.7520139999760431,0.8270089997495234,0,0,41
5,86,252,11,27.490338000006886,26.367413999651035,0,0,39
6,86,252,11,387.18957900391615,346.79812200147353,0,0,1619
4,87,252,11,1.8460730002516357,0.8531660000699048,0,0,41
5,87,252,11,35.940340000252036,33.433194999815896,0,0,39
6,87,252,11,519.8701190161046,465.27400601598856,0,0,1620
4,88,252,11,2.243931000066368,1.0620580001159396,0,0,41
5,88,252,11,37.25839500020811,35.860846000105084,0,0,39
6,88,252,11,372.04683901245517,331.67081101055373,0,0,1620
4,89,252,11,1.8699399997785804,0.9414460000698455,0,0,41
5,89,252,11,39.20706200005952,38.0945010006144,0,0,39
6,89,252,11,413.4124450006311,367.4718999996003,0,0,1620
4,90,252,11,1.6340229999514122,0.7841820001885935,0,0,41
5,90,252,11,26.531151000199316,25.605308000194782,0,0,39
6,90,252,11,424.835091998375,378.1238699984897,0,0,1621
4,91,252,11,1.8426370002089243,0.8444049999525305,0,0,41
5,91,252,11,28.749055999924167,27.75439999959417,0,0,39
6,91,252,11,487.1476029788937,432.5175619815127,0,0,1624
4,92,252,11,1.7682189995866793,0.8553620000384399,0,0,41
5,92,252,11,28.934624000157783,27.97285299993746,0,0,39
6,92,252,11,326.84798299351314,297.9206779928063,0,0,1625
4,93,252,11,1.972987000044668,1.0994809999829158,0,0,41
5,93,252,11,41.57794000002468,40.5047219996959,0,0,39
6,93,252,11,441.05424400549964,402.4052320037299,0,0,1627
4,94,252,11,1.653719999922032,0.8466469998893444,0,0,41
5,94,252,11,27.315998000176478,26.44985100005215,0,0,39
6,94,252,11,379.7169309991659,333.27964000000065,0,0,1628
4,95,252,11,1.617294999959995,0.7413820003421279,0,0,41
5,95,252,11,25.841795000360435,24.964519000150176,0,0,39
6,95,252,11,411.73875499771384,379.94223799751126,0,0,1629
4,96,252,11,1.9111840001642122,0.9233640003003529,0,0,41
5,96,252,11,30.260079000072437,29.253557000174624,0,0,39
6,96,252,11,512.208984996505,419.95718499492796,0,0,1629
4,97,252,11,3.0582059998778277,32.088143000237324,0,0,41
5,97,252,11,126.868924000064,125.10096599999088,0,0,39
6,97,252,11,2277.0141490009337,2141.3707760016223,0,0,1629
4,98,252,11,1.6585589996793715,0.7970450001266727,0,0,41
5,98,252,11,26.548905999788985,25.483103999704326,0,0,39
6,98,252,11,376.8158689958909,310.69949199627445,0,0,1629
4,99,252,11,7.88694300035786,4.505668000092555,0,0,41
5,99,252,11,112.57232000025397,111.52549300004466,0,0,39
6,99,252,11,443.14919701082545,410.57905000934625,0,0,1630
4,0,126,12,3.551432999302051,0.9113509995586355,0,0,0
5,0,126,12,285.1434750000408,283.7988680003036,0,0,0
6,0,126,12,1508.4703959828403,1580.4277389770505,0,0,12
4,1,126,12,6.405921999430575,1.9661799997265916,0,0,0
5,1,126,12,74.76805199894443,73.9144369999849,0,0,0
6,1,126,12,1015.7986309759508,825.9533359751003,0,0,15
5,2,126,12,100.030940000579,119.42226899918751,0,0,0
6,2,126,12,922.689211011857,873.1069870100328,0,0,21
4,3,126,12,0.9068760000445764,0.44942300064576557,0,0,1
5,3,126,12,20.86011499977758,20.274186999813537,0,0,0
6,3,126,12,168.98961697006598,121.75461897095374,0,0,25
4,4,126,12,1.625981999495707,0.7647909997103852,0,0,1
5,4,126,12,32.97793800084037,31.80019000046741,0,0,0
6,4,126,12,715.2204319763769,631.8460729780782,0,0,29
6,5,126,12,444.71428900760657,409.07013700598327,0,0,34
4,6,126,12,5.2211100000931765,13.814582000122755,0,0,2
5,6,126,12,71.37580699964019,70.10830199942575,0,0,1
6,6,126,12,453.94273901274573,456.3521280124405,0,0,41
4,7,126,12,1.122181000027922,0.6168239997350611,0,0,2
5,7,126,12,18.018123000729247,17.13657200070884,0,0,1
6,7,126,12,157.35474899247492,143.00799299235223,0,0,50
5,8,126,12,17.667822000476008,16.790917001344496,0,0,1
6,8,126,12,209.3772339840143,186.186357985207,0,0,58
4,9,126,12,1.0084850000566803,0.44377199992595706,0,0,3
6,9,126,12,162.38274201714376,143.25670701600757,0,0,62
4,10,126,12,1.874558000054094,0.6111499997132341,0,0,3
5,10,126,12,20.57108999997581,19.57563499945536,0,0,2
6,10,126,12,200.79853598599584,172.97173998667859,0,0,65
5,11,126,12,27.78635699996812,26.97154399993451,0,0,2
6,11,126,12,700.7281750074981,659.0703090059833,0,0,68
4,12,126,12,1.0675779994926415,0.5304950000208919,0,0,4
5,12,126,12,14.130215999102802,13.826239999616519,0,0,2
6,12,126,12,154.99574300883978,126.9276060120319,0,0,71
4,13,126,12,8.053212000049825,1.1351709999871673,0,0,4
5,13,126,12,26.771908999762672,25.911126998835243,0,0,2
6,13,126,12,295.10007001499616,312.06839501737704,0,0,74
4,14,126,12,1.2983759997950983,0.6263010000111535,0,0,4
5,14,126,12,17.379774999426445,16.581921999204496,0,0,2
6,14,126,12,157.9879250157319,141.70384901535726,0,0,80
4,15,126,12,1.2046020001434954,0.4970680001861183,0,0,4
6,15,126,12,165.07337398070376,143.75485398068122,0,0,87
4,16,126,12,1.0011389995270292,0.484764999782783,0,0,4
5,16,126,12,16.09905700024683,15.427055000145629,0,0,3
6,16,126,12,139.4889300026989,121.09822100228484,0,0,92
4,17,126,12,1.0468099999343394,0.5317510003806092,0,0,4
5,17,126,12,16.84117700006027,16.605953999714984,0,0,3
6,17,126,12,224.84071099734138,199.9481599932551,0,0,95
4,18,126,12,1.0215439997409703,0.4727890000140178,0,0,4
6,18,126,12,160.66826298811065,142.09963598932518,0,0,103
4,19,126,12,1.4443159998336341,0.5367359999581822,0,0,4
5,19,126,12,23.041274998831796,22.200686998985475,0,0,4
6,19,126,12,171.58417100745282,146.98491100989486,0,0,106
4,20,126,12,0.9279130008508218,0.44141499984107213,0,0,4
5,20,126,12,13.313206999555405,12.772680999660224,0,0,4
6,20,126,12,166.4095340129279,141.1521680156511,0,0,112
4,21,126,12,0.9159680002994719,0.4184340004940168,0,0,4
5,21,126,12,15.504468999097298,14.893279999341758,0,0,4
6,21,126,12,201.12059200801014,177.15854301150102,0,0,118
4,22,126,12,1.1912199997823336,0.584599999456259,0,0,4
5,22,126,12,16.642481999951997,16.066463000242948,0,0,4
6,22,126,12,173.9519479979208,147.50751199790102,0,0,122
4,23,126,12,4.842118999476952,0.8877200007191277,0,0,4
5,23,126,12,23.865466999268392,21.99488999940513,0,0,4
6,23,126,12,182.22632402012096,162.45063901715184,0,0,130
4,24,126,12,0.8172329999069916,0.6151409997983137,0,0,4
5,24,126,12,12.273946999812324,11.81753499986371,0,0,4
6,24,126,12,154.27006198115123,135.94799997736118,0,0,137
4,25,126,12,0.9281739994548843,0.6571480007551145,0,0,4
5,25,126,12,14.175510999848484,13.646033000441093,0,0,4
6,25,126,12,170.11176400410477,149.95944000384043,0,0,144
4,26,126,12,1.0680279992811847,0.5283549999148818,0,0,4
5,26,126,12,16.15206099995703,15.425029999278195,0,0,4
6,26,126,12,218.09778200258734,188.7062770083503,0,0,150
4,27,126,12,1.347262999843224,0.5565869996644324,0,0,4
6,27,126,12,182.47396598781052,159.53232699121145,0,0,154
4,28,126,12,1.1053489997721044,0.48931499986792915,0,0,4
5,28,126,12,20.549062000100093,19.581070000640466,0,0,5
6,28,126,12,168.71656901912502,146.85295401068288,0,0,160
4,29,126,12,0.8872099997461191,0.44610200075112516,0,0,4
5,29,126,12,12.429348999830836,11.934633999771904,0,0,5
6,29,126,12,174.62192598395632,155.77404498617398,0,0,168
4,30,126,12,1.179012000648072,0.6227450003279955,0,0,4
5,30,126,12,14.731195000422304,14.196186999470228,0,0,5
6,30,126,12,141.4526430071419,123.19927000680764,0,0,171
