File,Iteration,Max_columns,Duration_w_all_Columns,Duration_w_max_columns,Num_op_w_all_columns,Num_op_w_max_columns,Number of error
6,62,11,336.03133200182356,297.4747570019076,0,0,50
4,63,11,1.4922120000164796,0.7016819999989821,0,0,0
5,63,11,23.609275999945112,22.73597499998914,0,0,0
6,63,11,377.9919719993359,338.6145759989745,0,0,52
4,64,11,1.7020939999952134,0.7805740000321748,0,0,0
5,64,11,24.262175999979263,23.32678200002647,0,0,0
6,64,11,267.11459999859244,234.1066649985919,0,0,55
4,65,11,1.5906360000030872,0.7520949999957338,0,0,0
5,65,11,25.508548000004794,24.62785199998052,0,0,0
6,65,11,556.5024469997297,519.3418239996959,0,0,56
4,66,11,1.6154529999994338,0.8124889999976403,0,0,0
5,66,11,24.600117999966642,23.694245999934083,0,0,0
6,66,11,297.95807000039076,264.2849860001206,0,0,56
4,67,11,1.5104209999776685,0.7183760000089023,0,0,0
5,67,11,24.055385000053775,23.221003000003293,0,0,0
6,67,11,365.58634899927256,320.4988709995291,0,0,57
4,68,11,1.6111470000055306,0.8497079999756352,0,0,0
5,68,11,25.549857999976666,24.762366000004477,0,0,0
6,68,11,300.2604979986927,263.81825299887396,0,0,57
4,69,11,1.523688000020229,0.7159150000006775,0,0,0
5,69,11,23.624513000015668,22.73944000000938,0,0,0
6,69,11,334.740442998509,289.73403799881225,0,0,58
4,70,11,1.7202849999762293,0.7772679999789034,0,0,0
5,70,11,25.26104799994755,24.335883999981434,0,0,0
6,70,11,496.8139389996509,415.6199779997678,0,0,58
4,71,11,3.3037520000220866,1.5542989999630663,0,0,0
5,71,11,72.42647399999669,67.18771800001377,0,0,0
6,71,11,844.0217700006087,732.1059970003034,0,0,58
4,72,11,2.822342000001754,2.8754830000252696,0,0,0
5,72,11,96.03915100001359,94.72501300001568,0,0,0
6,72,11,1121.2142050002853,987.4929120006186,0,0,61
4,73,11,8.348152999985814,1.5682319999541505,0,0,0
5,73,11,68.35543499994401,67.25213999999369,0,0,0
6,73,11,1179.6236200003705,1010.901150000393,0,0,62
4,74,11,8.346182000025237,25.33375299998397,0,0,0
5,74,11,89.53527099998837,85.4176609999513,0,0,0
6,74,11,957.215891001681,859.56452100163,0,0,64
4,75,11,2.017938999983926,0.9500969999862718,0,0,0
5,75,11,31.079169999998157,30.073831000038354,0,0,0
6,75,11,432.86884900021505,384.37708400033443,0,0,66
4,76,11,1.5699859999926957,0.7062679999876309,0,0,0
5,76,11,23.05752000006578,22.205777000067428,0,0,0
6,76,11,343.24907099920665,303.9274359992419,0,0,67
4,77,11,1.7607980000207135,0.8269150000046466,0,0,0
5,77,11,27.56713199994465,26.558354999963285,0,0,0
6,77,11,339.09005200098363,300.59649600087823,0,0,67
5,78,11,23.8643219999517,23.042911999993976,0,0,0
6,78,11,308.4479480001505,273.43818000002784,0,0,68
4,79,11,1.8211830000041118,0.8579890000532941,0,0,1
5,79,11,27.413986000055957,26.403199000014865,0,0,0
6,79,11,392.8628769994589,350.0397079999402,0,0,69
5,80,11,24.41614499997513,23.60794700001634,0,0,0
6,80,11,346.8589830009705,311.4469000009308,0,0,69
4,81,11,1.687345999982881,0.7981769999787502,0,0,2
5,81,11,26.105370999971456,25.21672599999647,0,0,0
6,81,11,325.0837670007627,290.97555700087696,0,0,71
4,82,11,1.5275229999929252,0.7488900000112153,0,0,2
5,82,11,25.219413000002078,24.410144000000855,0,0,0
6,82,11,503.9852570009202,447.13172000064105,0,0,71
4,83,11,1.6086690000065573,0.8684289999791872,0,0,2
5,83,11,25.16712900001039,24.3082420000178,0,0,0
6,83,11,447.5920009988954,407.8011229990466,0,0,71
4,84,11,1.5051290000087647,0.7345129999976052,0,0,2
5,84,11,24.568471000065983,23.779179000030126,0,0,0
6,84,11,352.26540299890985,313.61474199889017,0,0,75
4,85,11,2.883649000011701,0.9215470000185633,0,0,2
5,85,11,33.51847400006136,32.62408500006586,0,0,0
6,85,11,321.75409100136676,285.11831400118126,0,0,76
4,86,11,1.6811169999755293,0.7993849999934355,0,0,2
5,86,11,24.935544000015852,24.03364200000624,0,0,0
6,86,11,349.2393139984529,303.3150339983308,0,0,78
5,87,11,24.63373099999444,23.756338999987747,0,0,0
6,87,11,357.8321400004256,316.26502000034407,0,0,79
4,88,11,1.5517809999892052,0.7414010000275084,0,0,3
5,88,11,23.89747800003761,23.126067000021067,0,0,0
6,88,11,393.93680600051084,337.9291520006973,0,0,79
4,89,11,9.262083999999504,1.6218260000187001,0,0,3
5,89,11,91.44723300005353,90.08791000002248,0,0,0
6,89,11,1094.3425040006787,1037.313213000175,0,0,79
4,90,11,1.5733179999983804,0.7274560000496422,0,0,3
5,90,11,24.44847099997105,23.55450900000733,0,0,0
6,90,11,345.2775700000643,305.9715060002759,0,0,80
4,91,11,1.602217999959521,0.7298110000419911,0,0,3
5,91,11,23.708727000041563,22.81378599997197,0,0,0
6,91,11,364.33379700065416,323.24318100074834,0,0,81
4,92,11,1.6622589999997217,0.8833820000404558,0,0,3
5,92,11,24.391461999982766,23.42753700003186,0,0,0
6,92,11,401.8548100000885,353.14875799991796,0,0,83
4,93,11,1.6846839999971053,0.7663500000489876,0,0,3
5,93,11,25.387577000003603,24.432614999966518,0,0,0
6,93,11,287.04238299957296,255.06202499985875,0,0,83
4,94,11,1.5382280000153514,0.7334080000305221,0,0,3
5,94,11,24.671794000028058,23.869214000001193,0,0,0
6,94,11,366.2051340015182,324.8197800011212,0,0,83
4,95,11,1.593114999991485,0.844078999989506,0,0,3
5,95,11,24.315704000059668,23.487732000035066,0,0,0
6,95,11,434.0002500012474,380.10792800105264,0,0,83
4,96,11,1.757463000046755,0.8772369999974217,0,0,3
5,96,11,24.709411000003456,23.776957999984916,0,0,0
6,96,11,401.8115829981639,355.5954909979846,0,0,84
4,97,11,1.591951000023073,0.7565220000174122,0,0,3
5,97,11,23.94830000002912,22.980525000036778,0,0,0
6,97,11,348.58304999926304,312.60224699883565,0,0,85
4,98,11,1.6464419999806523,0.7751059999918652,0,0,3
5,98,11,24.619222999945123,23.759730999927342,0,0,0
6,98,11,298.5711829996376,264.6984209998777,0,0,85
4,99,11,1.5371889999755695,0.7366090000004988,0,0,3
5,99,11,23.9016980000315,23.158371000079114,0,0,0
6,99,11,410.11892099993474,357.12880199992014,0,0,86
4,100,11,1.7462460000388091,0.8085160000064207,0,0,3
5,100,11,27.473698999983753,26.586776999977246,0,0,0
6,100,11,449.9500410030919,400.2182930029221,0,0,86
4,101,11,1.9363289999887456,4.028576999985489,0,0,3
5,101,11,33.55718199998137,32.33950199995661,0,0,0
6,101,11,406.42140999966614,364.4865469992169,0,0,86
4,102,11,1.5602199999875666,0.7359190000215676,0,0,3
5,102,11,25.048938999987058,24.24006600000439,0,0,0
6,102,11,341.88354100069773,306.3489610008787,0,0,87
4,103,11,1.5475929999979599,0.792304000015065,0,0,3
5,103,11,24.65300700004036,23.829280000086328,0,0,0
6,103,11,357.0610829996781,316.54960199938387,0,0,87
4,104,11,1.5975389999880463,0.7175119999942581,0,0,3
5,104,11,23.905704000014794,23.06298000002016,0,0,0
6,104,11,392.2321150013204,343.04094400101803,0,0,87
4,105,11,1.66572900002393,0.7980869999641982,0,0,3
5,105,11,31.35773200000358,30.167572000038945,0,0,0
6,105,11,406.8769689987448,361.2855379986968,0,0,89
4,106,11,1.9197419999841259,0.9120779999989281,0,0,3
5,106,11,30.267578000064077,29.16557600002534,0,0,0
6,106,11,374.163135998856,336.0652489984659,0,0,90
4,107,11,1.7217970000160676,0.8323179999933927,0,0,3
5,107,11,24.460067000006802,23.507386999995106,0,0,0
6,107,11,447.5731290009435,399.19845300084944,0,0,90
4,108,11,1.5291220000221983,0.7903270000042539,0,0,3
6,108,11,414.77289499772496,364.64008299753914,0,0,90
4,109,11,1.7394909999666197,0.8250209999687286,0,0,3
5,109,11,31.68676000001369,30.58161100000234,0,0,1
6,109,11,354.03093300016053,318.7794350000672,0,0,92
4,110,11,1.5028109999661865,0.7329520000212142,0,0,3
5,110,11,24.42568799995115,23.573271999964618,0,0,1
6,110,11,409.685218999698,358.2386619996214,0,0,93
4,111,11,1.7126230000030773,0.7785070000068117,0,0,3
5,111,11,24.592122000001382,23.606855999958043,0,0,1
6,111,11,424.0881789990567,374.068075998764,0,0,93
4,112,11,1.7241439999793329,0.7742280000115898,0,0,3
5,112,11,25.52611200002275,24.581377000004068,0,0,1
6,112,11,423.70562900219966,377.0123830023522,0,0,93
4,113,11,1.73179699999082,0.8076619999997092,0,0,3
5,113,11,27.404380999996647,26.48847900002238,0,0,1
6,113,11,363.7257020001812,319.3735280003125,0,0,94
4,114,11,1.529964999974709,0.7340310000358841,0,0,3
5,114,11,24.37585399997033,23.522841999977118,0,0,1
6,114,11,299.22022400074866,264.17550800084655,0,0,98
4,115,11,1.792844000021887,0.950141000032545,0,0,3
5,115,11,35.41589000002432,34.19434900001761,0,0,1
6,115,11,358.8585489997058,316.652323999449,0,0,99
4,116,11,1.6297930000064298,0.748143999999229,0,0,3
5,116,11,25.46077000005198,24.573520000046756,0,0,1
6,116,11,285.10177999999087,265.90333200033456,0,0,100
4,117,11,1.8500809999864032,0.7773009999709757,0,0,3
5,117,11,24.323386999981267,23.514496000018426,0,0,1
6,117,11,481.0841299999993,437.24881499997537,0,0,101
4,118,11,1.664314999970884,0.7716200000231765,0,0,3
5,118,11,24.645004000035442,23.77668300005098,0,0,1
6,118,11,454.11462999902596,394.72957699905464,0,0,102
4,119,11,1.6237349999528305,0.7547830000476097,0,0,3
5,119,11,24.969311000006655,24.01101700002073,0,0,1
6,119,11,393.8622969981793,352.07811299824243,0,0,105
4,120,11,1.6084070000488282,0.7967140000459949,0,0,3
5,120,11,25.124707999964357,24.23567299996421,0,0,1
6,120,11,339.10816900100826,300.6146190009531,0,0,106
4,121,11,1.6748769999708202,0.7406820000142034,0,0,3
5,121,11,24.29836700002852,23.429577000058543,0,0,1
6,121,11,363.80500300049334,319.6834160006006,0,0,108
5,122,11,24.63517699999329,23.81324299994958,0,0,1
6,122,11,315.00330899865503,282.57023999822195,0,0,110
4,123,11,1.591587999996591,0.7976620000249568,0,0,4
5,123,11,25.57598099997449,24.638814000013554,0,0,1
6,123,11,524.8482750016024,466.6901490015789,0,0,112
4,124,11,4.286593000017547,1.9410849999985658,0,0,4
5,124,11,78.01855400003888,76.32215500007078,0,0,1
6,124,11,991.1666020017833,942.5757120017693,0,0,112
4,125,11,2.6781519999872216,1.0839480000299773,0,0,4
5,125,11,83.71114000004809,80.14328100000512,0,0,1
6,125,11,1122.0775889988772,1022.8125079992765,0,0,112
4,126,11,4.183264000005238,2.497716999982913,0,0,4
5,126,11,82.9313499999671,80.85994100002836,0,0,1
6,126,11,1199.5792669988532,1091.3509819991987,0,0,112
4,127,11,6.142371999999341,3.6435840000308417,0,0,4
5,127,11,83.6990569999898,85.36328100001356,0,0,1
6,127,11,1079.921546998719,1017.5373609988583,0,0,114
4,128,11,9.969026000021586,1.0547510000264992,0,0,4
5,128,11,95.22367200003146,96.43456100002368,0,0,1
6,128,11,1021.4350379998223,933.4742959995879,0,0,115
4,129,11,4.07462100002931,1.454330999990816,0,0,4
5,129,11,127.69181800001661,118.50917900005697,0,0,1
6,129,11,1317.7702070015584,1095.5383410019977,0,0,115
4,130,11,13.654875999975502,6.916577000026791,0,0,4
5,130,11,100.15364700001328,95.9524820000297,0,0,1
6,130,11,1072.0868909984347,956.5707439985545,0,0,116
4,131,11,5.574557999977969,4.893143999993299,0,0,4
5,131,11,100.60751999998274,97.17025800000556,0,0,1
6,131,11,1302.462790998277,1137.470885998198,0,0,118
4,132,11,4.7612089999802265,5.900921000034032,0,0,4
6,132,11,1046.542648999548,961.4087719997997,0,0,119
4,133,11,1.8858309999814082,0.8519730000102754,0,0,4
5,133,11,28.06633300002659,27.013800000020183,0,0,2
6,133,11,427.80274599891754,377.70717299855505,0,0,120
4,134,11,1.704486999983601,0.8311930000104439,0,0,4
5,134,11,26.77006800001891,25.8952400000112,0,0,2
6,134,11,432.9079189978984,373.828178998167,0,0,120
4,135,11,1.7619959999706225,0.8228759999724389,0,0,4
5,135,11,27.500745999986975,26.487275000022237,0,0,2
6,135,11,396.2328499990804,351.7326539990222,0,0,120
4,136,11,1.6423810000105732,0.7833880000021054,0,0,4
6,136,11,443.09330199865826,396.07914099889285,0,0,121
4,137,11,1.683232000004864,0.745620999964558,0,0,4
6,137,11,369.73978300125054,315.7421710013182,0,0,122
4,138,11,1.6606799999863142,0.779310999973859,0,0,4
5,138,11,24.44487599996137,23.531967999929293,0,0,2
6,138,11,352.3730610016855,310.0820420012269,0,0,123
4,139,11,3.1270270000050004,1.5899290000334076,0,0,4
5,139,11,37.21463399995173,38.914246999979696,0,0,2
6,139,11,466.4503569995304,413.0176079999046,0,0,123
4,140,11,1.9475090000469208,0.8969470000010915,0,0,4
5,140,11,30.787286999952812,29.679482999881657,0,0,2
6,140,11,385.37752999832264,340.1358039977822,0,0,124
4,141,11,1.7025490000150967,0.8580589999382937,0,0,4
5,141,11,26.77526500008298,25.902634999965812,0,0,2
6,141,11,369.85084600019036,326.2343849997933,0,0,125
4,142,11,1.6621129999521145,0.7553250000000844,0,0,4
5,142,11,24.701094999954876,23.838128999955188,0,0,2
6,142,11,369.54886799583164,321.6568359954408,0,0,125
4,143,11,1.506223999967915,0.7229120000147304,0,0,4
5,143,11,23.261237999918194,22.42409499990572,0,0,2
6,143,11,417.9746880024595,366.58981400228186,0,0,128
4,144,11,1.5209350000304767,0.7221689999141745,0,0,4
5,144,11,24.91766399998596,23.988853999981075,0,0,2
6,144,11,318.1253189977724,279.53342399803205,0,0,129
4,145,11,1.6474819999530155,0.807108000003609,0,0,4
5,145,11,26.39410099993711,25.49176599995917,0,0,2
6,145,11,460.89307700151494,403.2210100018574,0,0,129
4,146,11,1.7465820000097665,0.8238579999897411,0,0,4
5,146,11,27.012197999852106,26.02012799991371,0,0,2
6,146,11,344.6763070023735,305.3074190022471,0,0,132
4,147,11,1.5826029999743696,0.7799439999871538,0,0,4
5,147,11,24.71086599996397,23.823059999813267,0,0,2
6,147,11,287.3604260001912,258.05523300016375,0,0,132
4,148,11,1.4890809999315024,0.7025139999541352,0,0,4
5,148,11,22.47799600002054,21.72510900004454,0,0,2
6,148,11,430.5678330018736,381.4430430015818,0,0,136
4,149,11,1.6384159999915937,0.7986450000316836,0,0,4
5,149,11,23.808269000028304,22.9484799998545,0,0,2
6,149,11,327.05450500088773,290.47769300109394,0,0,137
4,150,11,1.8111889999090636,0.9168190000536924,0,0,4
5,150,11,28.16141400012384,27.22340500008613,0,0,2
6,150,11,373.4451780027257,331.86533600269286,0,0,138
4,151,11,1.5964240000130303,0.7350660000611242,0,0,4
5,151,11,24.80061200003547,24.022617000127866,0,0,2
6,151,11,415.44673700002477,364.3016129994976,0,0,139
4,152,11,1.6257110000879038,0.7598519999874043,0,0,4
5,152,11,25.34016599986444,24.466392999897835,0,0,2
6,152,11,414.4160160003594,310.8943359998193,0,0,140
4,153,11,2.162615999964146,1.0360630000150195,0,0,4
5,153,11,131.78946199991515,129.52994099998705,0,0,2
6,153,11,1063.1003900002725,953.6939360007182,0,0,141
4,154,11,5.718503000025521,1.4703179999742133,0,0,4
5,154,11,56.537909999974545,53.927003000126206,0,0,2
6,154,11,1980.8410039950104,1790.5711219951854,0,0,141
4,155,11,4.792035000036776,2.5132829999847672,0,0,4
5,155,11,78.92195099998389,75.88684799998191,0,0,2
6,155,11,791.006038997125,724.7782289973657,0,0,142
4,156,11,2.380592000008619,1.1419270000487813,0,0,4
5,156,11,40.153157000077044,39.5825349999086,0,0,2
6,156,11,705.8892270015349,635.5016350012193,0,0,144
4,157,11,2.4273169999560196,1.2260299999979907,0,0,4
5,157,11,37.26652899990768,35.97454199996264,0,0,2
6,157,11,792.3220520035557,587.3503610031321,0,0,146
4,158,11,2.63383399999384,1.3032470000098328,0,0,4
5,158,11,40.30322200003411,38.75609700003224,0,0,2
6,158,11,899.5894660055228,726.232003005066,0,0,146
4,159,11,2.328723000005084,1.1130179999554457,0,0,4
5,159,11,38.07858799996211,36.64637800000037,0,0,2
6,159,11,712.5693529977752,660.8404389993439,0,0,148
4,160,11,2.337359999955879,1.125385000023016,0,0,4
5,160,11,38.30397400008678,37.043323000034434,0,0,2
6,160,11,617.48995800167,530.5467920029514,0,0,149
5,161,11,35.273318999884395,33.940296999958264,0,0,2
6,161,11,697.1517179973716,542.2990539977945,0,0,149
4,162,11,3.656298999999308,1.5762780000159182,0,0,5
5,162,11,78.35081500002161,76.9749779999529,0,0,2
6,162,11,2056.9185610033855,1980.6589670030235,0,0,150
4,163,11,2.0943160000115313,1.0930809999081248,0,0,5
5,163,11,35.48866599999201,34.92143300013595,0,0,2
6,163,11,446.20819300212133,403.62733300207765,0,0,151
4,164,11,2.0282949999455013,1.4247629999317724,0,0,5
5,164,11,30.744122000101015,29.527389999998377,0,0,2
6,164,11,380.97724399847266,335.39773799861905,0,0,151
4,165,11,1.71472600004563,0.8508259999189249,0,0,5
5,165,11,26.93018699994809,25.94978499996614,0,0,2
6,165,11,498.0242490001956,431.51450799973645,0,0,152
5,166,11,34.722006000038164,33.42501700001321,0,0,2
6,166,11,520.7195380016856,460.3798130005998,0,0,154
4,167,11,2.187682999988283,1.0572280000360479,0,0,6
5,167,11,34.64593299997887,33.32362599996941,0,0,2
6,167,11,441.29456299981484,394.1902939999409,0,0,158
4,168,11,1.977578999913021,1.0643839999602278,0,0,6
5,168,11,32.3958420000281,31.124940000040624,0,0,2
6,168,11,411.58506899671465,381.6944709975587,0,0,158
4,169,11,2.2332319999804895,1.1209339999140866,0,0,6
5,169,11,34.35134200003631,33.011216000090826,0,0,2
6,169,11,502.84757000031277,439.73091800035036,0,0,158
4,170,11,2.4569250000467946,1.08356799989906,0,0,6
5,170,11,37.238624000110576,36.03144800001701,0,0,2
6,170,11,657.6869610024687,588.6286340024753,0,0,158
4,171,11,2.535211999997955,1.2113420000332553,0,0,6
5,171,11,43.385982000017975,41.93971099994087,0,0,2
6,171,11,433.08157400394975,380.2646280037152,0,0,158
4,172,11,2.5489949999837336,1.248705999955746,0,0,6
5,172,11,40.486865000048056,39.03828299996803,0,0,2
6,172,11,540.8851959973617,487.25468799682403,0,0,158
4,173,11,2.3326330000372764,1.0524690000011105,0,0,6
5,173,11,33.25920500003576,33.58687100012503,0,0,2
6,173,11,698.7271650007187,611.5750630009416,0,0,159
4,174,11,2.180672000008599,1.0128159999567288,0,0,6
5,174,11,34.16108899989467,32.888703000026,0,0,2
6,174,11,529.4748060024403,461.73813100233474,0,0,160
4,175,11,6.728847999966092,1.7219190000332674,0,0,6
5,175,11,37.09487900005115,35.93542700002672,0,0,2
6,175,11,535.4294599983405,463.07437499910975,0,0,160
4,176,11,2.662602999976116,1.5762690001110968,0,0,6
6,176,11,1168.6001309994936,1083.987088999038,0,0,161
4,177,11,2.4419600000555874,1.1945269999387165,0,0,6
5,177,11,38.553684000135036,37.22960600009628,0,0,3
6,177,11,581.0466720029126,514.7113170035027,0,0,162
4,178,11,2.0811849999518017,0.9727139999995416,0,0,6
5,178,11,37.02373999999509,35.6325159999642,0,0,3
6,178,11,617.3902639991411,546.5005109981576,0,0,162
4,179,11,2.5224349999461992,1.1752390000765445,0,0,6
5,179,11,38.01603099998374,36.66462399996817,0,0,3
6,179,11,706.836070997042,629.013314996314,0,0,163
4,180,11,2.073632000019643,0.9549999999762804,0,0,6
5,180,11,33.084565999956794,31.878416999916226,0,0,3
6,180,11,530.5812739991325,474.4207679995043,0,0,163
4,181,11,2.654235000022709,1.3413410000566728,0,0,6
5,181,11,42.12604199994985,40.7724199999393,0,0,3
6,181,11,404.34111300112363,358.75234000172895,0,0,166
4,182,11,1.9578090000322845,0.997784999981377,0,0,6
6,182,11,520.3483980036481,461.0777660034273,0,0,166
4,183,11,2.533906000053321,1.1975710000342588,0,0,6
5,183,11,45.24082600005386,44.18108000004395,0,0,4
6,183,11,540.8942870013789,476.71059100161983,0,0,168
4,184,11,2.5950930000817607,1.2278960000458028,0,0,6
5,184,11,43.126882000024125,41.69097999999849,0,0,4
6,184,11,646.4292779975267,591.6268909979863,0,0,169
4,185,11,2.4955510000381764,1.194746999999552,0,0,6
5,185,11,63.688444000035815,59.034719000123914,0,0,4
6,185,11,608.5555979984747,521.5483739989395,0,0,169
4,186,11,2.034434000051988,0.9600580000324044,0,0,6
5,186,11,35.968549999893185,34.744104999958836,0,0,4
6,186,11,477.6393290019314,419.57322400219255,0,0,170
4,187,11,1.6785689999778697,0.8031759999767019,0,0,6
5,187,11,27.254255999991983,26.20405299990125,0,0,4
6,187,11,359.09912300019187,305.4906560004156,0,0,171
4,188,11,2.112078999971345,0.9597719999874244,0,0,6
5,188,11,34.91943200003789,33.75881700003447,0,0,4
6,188,11,489.83030699821484,430.38334299774306,0,0,171
4,189,11,2.2878160000345815,0.9809910000058153,0,0,6
5,189,11,36.86572300011903,35.52821799996764,0,0,4
6,189,11,649.4961780009589,583.1028360007622,0,0,171
4,190,11,2.7583150000509704,1.7352790000586538,0,0,6
5,190,11,41.89734599992789,40.4274439999881,0,0,4
6,190,11,662.1900630029813,585.4598490021772,0,0,172
4,191,11,3.010093000057168,1.3267069999756131,0,0,6
6,191,11,793.626084999687,717.3717119997036,0,0,176
4,192,11,5.215558000031706,1.4425659999233176,0,0,6
5,192,11,56.00631599997996,52.67697700003282,0,0,5
6,192,11,921.1598910013663,829.2558410016682,0,0,178
4,193,11,3.719493000062357,3.158225999982278,0,0,6
5,193,11,46.17666800004372,44.77896100001999,0,0,5
6,193,11,484.883933000674,429.77328200083775,0,0,178
4,194,11,3.3027980000497337,1.72822400008954,0,0,6
5,194,11,50.603844000079334,49.28116400003546,0,0,5
6,194,11,782.1517440008847,781.9117700003062,0,0,178
4,195,11,2.163318000043546,1.3008259999196525,0,0,6
5,195,11,36.91249300004529,35.70385500006523,0,0,5
6,195,11,419.7403730017868,372.82834700135936,0,0,181
4,196,11,2.130349000026399,1.005186000043068,0,0,6
5,196,11,33.39018300016505,32.29667500011146,0,0,5
6,196,11,413.82697100073074,370.96089300007407,0,0,181
4,197,11,1.5574609999475797,0.7370640000772255,0,0,6
5,197,11,23.07608799992522,22.52894799994465,0,0,5
6,197,11,590.6284420025258,541.378479003015,0,0,182
4,198,11,1.533059000053072,0.7044330000098853,0,0,6
5,198,11,23.96556700000474,23.07274400004644,0,0,5
6,198,11,430.57149600110733,386.71411400071065,0,0,184
4,199,11,1.4891189999843846,0.7165380000060395,0,0,6
6,199,11,295.4933170002505,261.73991900054716,0,0,185
4,200,11,1.6374950000681565,0.7443720000992471,0,0,6
5,200,11,24.060137999981634,23.12676199994712,0,0,6
6,200,11,357.78312300442394,315.03250000423577,0,0,186
4,201,11,1.6239390000691856,0.741734000030192,0,0,6
5,201,11,24.57820500001162,23.711954999953377,0,0,6
6,201,11,406.17267199934304,355.9742920002691,0,0,187
4,202,11,1.6996240000253238,0.8867720000580448,0,0,6
5,202,11,25.43485499995768,24.488566999934847,0,0,6
6,202,11,355.680148998772,313.24819199903686,0,0,187
4,203,11,1.549902999954611,0.74232800000118,0,0,6
5,203,11,24.06593000000612,23.302240000020902,0,0,6
6,203,11,381.17243799649714,333.54925699734395,0,0,187
4,204,11,1.8587209999623155,0.9055030000126862,0,0,6
5,204,11,29.203935999930764,28.257036000013613,0,0,6
6,204,11,472.54108199672373,419.29257299625533,0,0,187
4,205,11,5.142896000052133,2.0732869999164905,0,0,6
5,205,11,94.22355200001675,92.89414600004875,0,0,6
6,205,11,1421.442067001749,1285.3186010024729,0,0,188
4,206,11,1.865095999960431,0.9246609999991051,0,0,6
5,206,11,28.563798000050156,27.562864000060472,0,0,6
6,206,11,385.1034929987236,341.91494199887984,0,0,190
4,207,11,1.6328320000411622,0.7707109999728345,0,0,6
5,207,11,24.83463800001573,23.889434000011533,0,0,6
6,207,11,314.57770800045637,274.81915800115075,0,0,190
4,208,11,1.8196889999444466,0.9205070000462001,0,0,6
5,208,11,27.47224200004439,26.51675200002046,0,0,6
6,208,11,395.11523700184625,350.0990630019487,0,0,191
4,209,11,1.8032560000165176,0.8289680000643784,0,0,6
5,209,11,28.57185400000617,27.64229499996418,0,0,6
6,209,11,363.10388199797217,317.13945599847193,0,0,191
4,210,11,1.7122349998999198,0.7961640000075931,0,0,6
5,210,11,26.22879999989891,25.29251499993279,0,0,6
6,210,11,470.0583350006582,415.0716500003,0,0,192
4,211,11,1.8045439999241353,1.2660109999842462,0,0,6
5,211,11,28.726730999892425,27.645806000009543,0,0,6
6,211,11,331.7713460023697,294.2098350025617,0,0,193
4,212,11,1.7030159999649186,0.8972870000434341,0,0,6
5,212,11,26.338949999967554,25.343066999994335,0,0,6
6,212,11,342.660978000481,300.29073300033815,0,0,193
4,213,11,1.8861329999708687,0.8515179999903921,0,0,6
5,213,11,39.256431000012526,38.200406000100884,0,0,6
6,213,11,384.09823599897663,344.3682719996559,0,0,193
4,214,11,1.6761910000013813,0.7704880000574121,0,0,6
5,214,11,25.741754000137007,24.90766500011432,0,0,6
6,214,11,391.26485100109676,345.5893280008695,0,0,195
4,215,11,1.782827999932124,0.7844680000061999,0,0,6
6,215,11,362.37186400342125,319.8236570025301,0,0,195
4,216,11,1.5861150000091584,0.7559050000054413,0,0,6
5,216,11,24.971682999989753,24.108330999979444,0,0,7
6,216,11,355.69437499850665,312.1983559982482,0,0,196
4,217,11,1.8271000000140702,0.924064999935581,0,0,6
5,217,11,29.278676000103587,28.381454000054873,0,0,7
6,217,11,466.13688900345096,417.3731200041857,0,0,197
4,218,11,1.7036320000443084,0.8026419999396239,0,0,6
5,218,11,24.81845699992391,23.771193000015955,0,0,7
6,218,11,459.5869269968489,393.8548459975664,0,0,198
4,219,11,2.326739000068301,1.0852469999917957,0,0,6
6,219,11,534.6945609989007,477.47727399860196,0,0,198
4,220,11,2.104752999912307,1.0330799999564988,0,0,6
5,220,11,26.165209999930994,25.164249999988897,0,0,8
6,220,11,427.3208739984966,370.1784379991295,0,0,198
4,221,11,1.7695369999728428,0.8157649999702699,0,0,6
5,221,11,25.813535999986925,24.87367899993842,0,0,8
6,221,11,398.8690140026847,311.9354580014715,0,0,200
4,222,11,1.585314999942966,0.7835569999770087,0,0,6
5,222,11,26.10264600014034,25.220057000069573,0,0,8
6,222,11,337.0930240034795,299.7859390040958,0,0,200
4,223,11,1.714704000050915,0.7782679999763786,0,0,6
5,223,11,25.928559000021778,24.909803000014108,0,0,8
6,223,11,393.3065319972684,349.77645799745005,0,0,201
4,224,11,1.7170319999877393,0.8928129999503653,0,0,6
5,224,11,25.519107000036456,24.627419000012196,0,0,8
6,224,11,351.16760699963834,311.1445439991485,0,0,201
4,225,11,1.6021679999767002,0.8150349999596074,0,0,6
5,225,11,25.877251999986584,24.74010100002033,0,0,8
6,225,11,443.18188700140126,397.5156830007336,0,0,204
4,226,11,1.5434050000067145,0.7311200000685858,0,0,6
6,226,11,351.1623399989503,314.31153699861625,0,0,205
4,227,11,1.6775199999301549,0.8277790000192908,0,0,6
5,227,11,25.8773809999866,25.046077999945737,0,0,9
6,227,11,384.8768680009016,342.9770440005768,0,0,205
4,228,11,1.5205199999854813,0.7338579999895956,0,0,6
5,228,11,23.04050600002938,22.639798000113842,0,0,9
6,228,11,395.40797900133384,351.6058680010019,0,0,208
4,229,11,1.7831940000405666,0.853586999937761,0,0,6
5,229,11,26.399943000001258,25.505247999944913,0,0,9
6,229,11,333.1783549992906,293.30442199955087,0,0,208
4,230,11,1.521790000083456,0.7125189999896975,0,0,6
5,230,11,23.867820999953437,23.072518000049058,0,0,9
6,230,11,363.76554199603106,318.680109996194,0,0,209
4,231,11,1.5727470000683752,0.7594239999662022,0,0,6
